統計年月,縣市代碼,區域,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
2014-08,10007,彰化縣福興鄉,10,-14,-13,-1,7,7,-5,-7,2,5,3,11,0,-4,0,-9,-1,10,3,-4,-6,3,5,-5,-11,3,7,-5,-4,0,-19,-5,10,0,8,8,-10,-15,10,5,-12,4,1,-2,0,-10,7,2,-8,-1,1,5,2,-8,-9,4,5,4,-8,0,4,2,-7,-9,-3,-3,-12,2,10,3,6,-15,-5,13,5,-10,-9,1,14,10,-9,4,3,-11,7,2,2,8,0,5,-7,-13,2,-1,6,8,-1,-12,-5,9,-13,2,-1,-18,12,12,-10,-9,20,6,-14,0,-1,-7,5,2,-6,11,-17,-27,24,22,0,-9,4,7,-1,3,-1,2,6,0,-3,0,1,6,7,2,3,2,1,7,-7,-12,7,0,-4,9,-5,-13,3,2,1,4,-5,-6,-1,6,-1,3,2,-7,4,3,1,-2,-3,6,-6,-2,0,3,5,-6,-1,8,0,-2,3,3,0,-7,1,5,-2,-3,1,1,0,1,0,2,-1,-4,0,2,0,2,0,0,0,0,0,-1,0,1,0
2014-08,10007,彰化縣秀水鄉,25,43,24,19,10,9,-2,-6,3,3,4,4,-4,-8,9,5,-5,1,3,3,-2,2,6,-3,6,4,-4,-9,-2,-1,-4,-2,-10,3,9,-4,4,-4,-9,5,0,-8,3,5,3,1,-9,2,8,0,-4,-5,12,5,-17,3,9,0,-3,-2,-3,-7,-4,5,7,-8,-9,-3,1,-3,9,0,-10,12,1,-11,-8,5,17,3,-9,13,5,-8,-6,1,4,3,6,-3,-4,2,-1,-4,-8,6,7,-2,0,-2,-1,-1,-3,1,5,-1,-7,-4,3,10,3,-7,-11,9,10,-1,0,0,-8,-7,7,7,4,1,-4,1,-4,-1,10,-6,1,9,3,-1,-6,5,5,-7,-1,6,5,-1,4,0,-2,-4,2,6,-2,-5,1,2,-1,-2,3,3,-1,-1,1,-1,-3,0,-2,-2,7,5,-3,2,-3,-1,4,0,1,-3,-5,3,2,0,2,4,-1,-1,-2,-1,0,2,0,-1,1,1,-1,0,1,-1,0,0,1,-1,0,1,0,0,0,0,0,0,0
2014-08,10007,彰化縣花壇鄉,26,-7,2,-9,6,-6,-8,10,6,-9,0,11,-5,-9,-2,-7,1,6,3,0,-4,-4,5,4,-7,3,10,-3,-4,2,-13,-7,5,1,-3,1,-2,-11,0,1,-2,-3,-7,-8,-10,1,7,5,4,5,-3,-16,7,0,-8,7,13,-6,-11,0,3,-4,3,2,-10,-17,2,8,-17,-3,3,8,-5,-10,13,21,3,-3,8,3,1,4,-2,5,-8,-7,12,2,6,-10,-8,7,-1,-1,6,10,-1,-13,3,-2,-10,12,2,-1,1,-3,3,2,-6,-8,9,-1,-8,2,-8,-1,12,-5,-2,7,7,13,0,-11,2,4,-4,2,-6,7,7,-6,6,-8,-2,16,3,2,3,-3,4,5,-4,-5,-6,1,-2,8,1,-6,-6,-4,9,4,6,-5,2,4,-3,4,-1,-8,0,0,-2,8,2,-3,-1,2,-2,1,3,-4,1,4,3,2,-4,0,0,0,2,-1,3,-1,0,0,0,0,0,-1,0,-3,-1,3,-2,-2,2,1,0,-1,0,0,0,0,0
2014-08,10007,彰化縣芬園鄉,7,-8,-9,1,-1,-2,3,-6,-2,6,3,0,0,-3,-13,2,6,4,-2,-3,2,3,-3,-1,-3,-3,0,-8,4,9,-3,2,2,-1,1,8,-3,-3,-2,-6,4,7,1,-17,-4,9,4,-2,-7,3,8,-6,-1,-1,-2,2,-5,6,5,-2,-3,-4,0,3,3,-6,-1,4,0,-3,0,-2,-3,1,1,2,-1,1,0,-1,0,3,5,-8,-8,12,-3,-3,1,-4,0,3,3,2,5,-1,1,-3,-3,4,1,-10,-6,8,-4,-2,9,3,-1,-2,-9,4,5,-6,-7,-1,5,-1,-11,-1,10,1,-1,2,0,1,-2,-2,4,4,4,-2,7,4,-6,2,0,5,1,-2,3,-1,-1,-2,-5,1,5,0,-4,-6,-11,6,10,0,-1,-1,1,0,-4,1,1,1,4,-4,2,1,-1,-2,0,1,3,0,-4,1,3,-2,0,3,-2,-2,4,-3,1,5,-2,1,1,-4,0,4,0,0,-1,-1,0,2,1,0,0,0,0,0,0,0,0,0,0
2014-08,10007,彰化縣員林鎮,32,-92,-65,-27,19,1,-21,-9,12,10,25,16,-25,-13,4,11,-11,-27,-12,-10,14,18,-2,-22,2,19,-12,-6,-13,-19,-16,-24,-9,19,25,-7,-41,-11,20,-9,-10,-11,-3,-2,-2,12,-8,13,9,-20,-14,-2,10,-15,-19,6,24,14,-38,-13,11,-11,-13,6,17,-5,-32,-19,-3,22,21,-13,-19,-3,4,-9,24,30,-23,-23,2,20,10,-2,-3,4,10,10,-8,-6,-15,11,16,-13,-3,16,15,-8,-8,1,-9,-1,-10,-21,10,14,12,-4,2,12,-6,-6,-20,-4,8,-9,-14,5,11,-20,-3,27,15,-12,-10,20,12,6,-23,-9,9,3,28,4,-9,16,11,2,20,4,-1,14,-9,-18,2,7,5,-11,-9,6,-2,-2,3,-8,1,19,-3,1,-10,-2,12,-10,-2,11,1,-2,-1,-2,-5,7,4,5,3,-3,7,0,-13,-6,5,13,-6,-5,7,2,4,0,-2,4,1,-2,0,1,-2,-1,0,2,0,-1,0,1,0,0,0,-2,0,1,0
2014-08,10007,彰化縣溪湖鎮,21,7,-9,16,7,6,-9,-2,8,6,7,3,-15,3,10,-4,-10,-10,12,0,-11,11,2,4,-13,-14,16,7,-10,3,-22,-14,6,0,0,11,-1,-14,2,6,-1,-4,2,-13,8,12,-2,-2,-7,-8,-5,12,-8,0,10,-6,-2,4,3,13,1,-20,-14,-14,15,20,-18,-1,-7,0,17,1,-9,7,-3,-22,2,13,-4,2,-8,-3,19,10,1,3,9,4,-17,-5,8,-4,-6,2,26,-1,-7,3,-6,2,-8,2,8,-1,-1,-2,5,-6,-10,1,7,5,-5,-5,-1,9,6,0,-12,-22,4,14,7,3,-5,-1,12,-7,-20,-3,10,17,9,11,-4,-3,3,-11,10,11,2,0,-8,-8,2,3,5,-6,-5,12,2,-4,-3,-3,6,0,-5,-7,1,3,0,-7,1,7,-4,-7,3,9,1,-3,-7,4,4,2,5,-2,3,5,-3,-7,-1,7,0,1,0,-2,2,2,-3,-3,1,1,-1,0,1,0,1,0,0,0,0,0,0,-1,0,1,0
2014-08,10007,彰化縣田中鎮,-1,-40,-34,-6,-2,3,-7,-10,9,11,0,5,-5,-9,-2,4,8,0,-3,-12,2,10,1,-9,-2,-5,3,11,-22,-7,0,-8,7,13,-6,1,5,-14,-1,13,-4,-2,-5,-2,5,-6,-7,-3,7,4,-11,-2,4,-4,3,13,-7,-9,11,9,-9,-13,-21,1,25,-2,-14,-6,8,11,-6,-3,-6,0,0,-5,10,10,-16,-6,12,-2,7,0,-4,6,1,-9,-3,6,9,-1,-12,0,5,6,-2,0,-4,-8,7,3,1,-2,-3,4,-14,-5,2,-4,-2,-1,16,1,-12,3,12,4,-13,-2,-2,4,8,-9,1,3,3,13,-4,0,13,-2,-11,-6,5,-1,9,13,-6,5,4,0,-5,-7,3,2,-4,-2,-7,1,4,-13,-1,9,5,2,-5,-1,-7,1,12,-7,5,1,-4,9,-3,-4,-2,0,-2,-8,5,0,-3,5,1,1,-2,2,-1,0,4,0,-2,-1,0,0,-3,0,3,2,0,0,-1,0,1,1,0,0,0,-1,0,0,0,1,0
2014-08,10007,彰化縣大村鄉,5,21,7,14,-1,-3,-1,5,2,-6,2,7,-2,-4,-2,1,7,-2,-6,3,-7,1,-3,-2,4,-2,5,5,9,4,-4,0,1,2,1,-3,-3,-7,-3,5,3,1,-15,2,5,-1,4,2,9,-3,-2,-2,0,5,-3,-8,0,13,3,-19,-14,10,0,-1,-4,-4,2,3,2,-4,-1,-15,1,2,-8,3,18,2,-4,5,-10,-6,5,10,5,-5,-3,4,8,4,-20,-7,11,9,-9,-4,14,11,-9,-10,9,3,-10,-5,2,2,2,-2,-5,0,3,4,12,4,-8,1,2,0,-6,-15,8,2,-6,0,6,9,-5,-2,7,5,2,-5,6,5,-7,3,4,0,10,2,-3,5,0,-6,-14,1,14,-5,-3,7,-3,-6,0,8,-1,-8,2,1,-3,1,4,-9,-2,14,3,-4,1,1,-2,-4,1,-3,-4,6,5,-1,-4,0,5,0,-2,0,0,0,0,4,-1,1,1,-2,0,-1,-1,1,1,1,0,-1,0,1,0,0,0,0,0,0,0
2014-08,10007,彰化縣埔鹽鄉,7,-24,-6,-18,7,-5,-2,-1,-4,-5,-3,9,-1,-7,3,5,0,-4,5,1,-1,-9,-4,8,5,4,-6,-12,14,2,-11,-2,-5,-2,8,-9,-2,4,-1,-8,-3,3,5,5,0,-3,-8,-7,6,9,-7,4,5,-6,-8,-4,-2,0,11,11,-15,-26,3,7,7,3,-12,2,9,-2,6,13,-12,-17,3,10,3,0,-1,3,0,10,-5,-3,11,-6,-11,12,3,-2,-5,-11,-1,7,1,3,13,0,-4,2,-17,-8,9,1,2,2,-1,-2,10,-12,-5,11,-9,3,9,-3,-10,6,-13,-19,29,8,-1,3,-4,6,12,1,-9,-14,-5,6,5,2,8,7,-9,2,4,-6,5,7,-9,-3,-4,-4,8,0,-3,-5,-1,-2,-6,-5,12,11,-1,-1,-5,9,-1,-1,-3,-4,8,-10,-6,4,0,5,6,-6,-3,9,0,-12,1,7,0,-2,1,4,-3,4,1,-9,-1,5,1,-1,0,2,-1,-1,-1,0,0,1,0,-2,0,2,0,0,0,0,0
2014-08,10007,彰化縣埔心鄉,2,-5,-10,5,-3,5,-8,-3,7,-12,8,9,-5,2,-1,-7,-2,7,7,-4,1,2,-12,0,14,-5,-11,-5,9,10,5,-3,-17,2,15,5,-15,-4,1,-5,11,-1,-8,0,-9,-7,4,9,4,-1,-5,-7,-3,8,4,-5,0,5,1,-9,0,-2,-15,6,6,10,-3,-4,0,3,-2,-1,1,-12,15,9,-14,1,0,5,5,-2,9,5,-12,1,14,2,-1,-1,-8,3,10,0,-5,-7,1,3,7,3,-5,-7,-3,-2,4,-1,-5,-11,-3,12,-3,-3,1,1,0,1,3,-3,-17,-5,16,9,-3,-8,8,11,-13,-4,4,0,2,4,0,2,4,-7,3,6,1,-1,3,8,-9,-5,2,2,-2,2,5,-7,-10,1,5,-2,-1,4,2,-1,-2,-3,0,1,-1,0,4,-1,-3,2,-1,2,-3,-1,4,-7,-1,5,0,1,5,1,-3,-2,0,2,1,-1,1,0,-1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08,10007,彰化縣永靖鄉,-5,-69,-27,-42,-1,-10,-11,3,12,3,-4,-1,-1,-8,0,10,4,-5,0,8,-9,-13,7,3,-8,-3,6,-2,-13,2,0,-2,9,-3,-4,8,-8,-10,-5,2,15,-2,-12,2,6,-13,3,2,1,7,-10,1,4,1,-3,-5,1,1,5,-13,-17,0,-3,8,11,-4,-11,-18,8,8,-9,0,6,1,-1,-2,-2,1,-5,2,2,6,2,-7,8,10,-8,-13,6,5,2,-8,1,10,-9,0,6,2,6,-9,-10,-3,4,4,-4,10,-5,-11,3,0,-6,-2,8,-4,-11,9,1,-3,-5,-25,18,25,0,-9,8,8,-9,-4,-4,3,0,-1,-1,6,9,0,-13,-2,12,2,1,4,1,-5,-2,-6,-1,3,0,6,-5,2,1,-9,0,4,2,2,2,-5,-1,-6,1,2,-2,2,-2,2,-1,-2,6,0,-3,2,0,0,5,1,1,2,-1,-2,-2,1,2,-1,-2,4,1,-3,1,2,0,1,0,-1,-1,0,0,-1,0,1,0,0,0,0,0
2014-08,10007,彰化縣社頭鄉,15,-37,-28,-9,-4,-1,-5,3,7,0,5,4,-8,-6,5,-2,-6,1,7,-2,-13,-4,6,6,-5,0,-4,-7,7,13,-7,-17,-4,-4,-8,9,-2,-15,2,9,10,0,-3,-6,-7,3,2,-10,3,7,0,-2,-11,-6,1,6,-2,9,9,-3,-6,-9,-10,2,-4,-13,-6,7,7,-6,-1,13,-2,-7,-1,8,6,-3,2,-5,-6,14,3,-9,4,-1,-9,1,2,5,-4,-1,12,6,3,-9,-3,-7,3,17,2,-16,-11,-5,6,6,-10,11,-6,-5,9,-1,8,-5,-6,4,5,3,-10,-6,0,3,-2,6,12,-9,6,5,-12,-7,4,-3,3,9,-1,7,-3,-1,9,3,5,5,-4,-8,-10,-1,6,3,-3,1,3,-4,1,-2,-6,3,-2,-2,9,0,-6,-1,5,8,-3,-4,3,-3,0,4,4,-4,-3,2,2,4,3,-2,2,1,-3,3,-1,1,2,2,0,-3,0,2,0,0,0,-1,-1,-1,0,1,1,0,0,0,0,-1,0,1,0
2014-08,10007,彰化縣二水鄉,-5,-23,-17,-6,1,4,-1,-6,-1,4,4,3,1,-5,-2,4,-6,-3,1,5,5,-4,-2,2,-1,-1,-4,-1,4,4,-2,-7,-1,2,3,0,-1,-10,-2,9,-2,-3,5,1,3,-2,2,0,-4,1,3,1,-5,-1,-1,2,-2,-3,3,-1,-3,2,-4,2,1,-6,1,5,1,-2,-11,1,11,-9,-8,1,4,5,0,-6,-2,10,-1,-1,1,0,2,-1,-4,-3,2,0,2,0,1,-1,-2,-4,-6,6,-5,-2,8,2,0,0,-3,-1,6,-5,-4,2,-3,-3,1,6,7,0,-5,0,-7,-7,7,7,-4,-6,1,3,-3,2,-3,-8,9,8,1,1,-3,4,2,-6,4,4,-5,0,3,1,-1,-4,-3,3,-7,-1,7,-1,3,-8,-4,7,1,2,-1,-12,-1,10,3,-5,0,6,-2,-7,-2,5,0,1,3,1,-2,-4,0,5,1,-2,-2,3,1,-1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
2014-08,10007,彰化縣北斗鎮,22,29,17,12,6,4,1,-8,1,7,0,2,4,-1,1,-2,-16,-2,0,-6,0,6,-2,-3,8,0,-11,5,2,-3,-12,-11,9,6,6,7,-5,-9,-6,5,15,0,-8,-11,1,2,1,9,1,5,-1,-11,3,-8,6,13,4,2,-12,-1,9,-3,-14,-3,-1,0,5,12,1,-9,4,3,2,-8,3,4,-1,6,-1,-2,-1,-2,-3,8,16,-5,-21,3,8,-10,-3,13,-6,-5,7,-1,0,4,-6,3,7,-7,3,-7,1,3,-4,1,1,5,-1,1,1,-6,-1,3,2,1,-11,-2,6,1,4,-9,-3,11,5,-8,-3,9,3,-6,7,10,0,-1,-5,1,6,2,1,2,0,-2,2,2,-9,-5,1,1,1,-5,7,5,-2,3,-3,-3,5,3,-7,-10,7,9,-3,-2,1,1,2,6,-1,-1,2,1,-1,-1,0,0,3,1,-4,-1,3,2,0,-1,-1,0,0,1,1,-1,0,0,-1,0,1,-1,0,0,0,1,0,0,0,0,0
2014-08,10007,彰化縣二林鎮,11,-45,-30,-15,2,0,8,-2,-7,9,7,4,-4,-5,1,0,-9,0,1,-5,8,-17,-5,18,-15,2,5,-20,12,8,-33,-21,11,16,8,6,-17,-6,9,-3,2,-5,-4,-4,5,8,-18,-7,17,9,1,-6,10,-8,-25,7,4,-10,7,2,-5,5,-7,-7,13,-16,-13,21,4,-8,5,-2,-16,-4,6,-5,-2,2,-9,0,15,12,2,-7,-10,1,-5,-1,-12,5,20,2,-11,1,11,-1,-6,-1,-5,0,3,-8,-4,4,-4,0,-3,-3,-4,-1,6,3,5,5,-7,-4,-3,4,-9,-17,15,22,6,-10,-1,4,5,-2,-10,-1,6,7,4,8,-5,-7,5,5,7,3,0,10,-7,-5,-7,-11,12,1,-4,-8,-2,13,8,-15,-9,7,3,3,-3,-12,4,13,-5,3,2,-12,-1,0,7,-3,-11,7,10,-4,0,11,-1,5,4,-1,-2,-1,-1,5,5,-5,0,2,-1,2,1,2,0,1,0,-4,-1,0,1,2,0,0,0,0,0,0,0
2014-08,10007,彰化縣田尾鄉,2,-22,-10,-12,7,1,-5,1,4,-7,-4,9,-3,-5,1,-1,4,-3,-8,5,-1,1,2,-1,5,-8,-15,6,7,-9,1,1,-2,0,4,-9,-4,-1,4,6,-5,-1,-1,-2,0,-1,0,8,-3,-5,9,4,-3,-4,-6,5,4,2,-1,-6,-13,-4,7,3,2,-1,1,9,-3,-5,8,-1,-3,1,-12,-4,15,9,0,-11,-4,4,0,-6,-3,-1,9,7,-4,7,-14,-18,4,4,4,2,1,-6,5,8,2,2,-17,-9,6,-2,-1,8,1,-5,4,9,0,-6,-8,3,-3,-4,-3,-4,5,7,7,4,5,1,-7,-2,6,-2,3,3,-8,0,-4,-3,6,9,8,-3,0,6,-4,-3,-3,-5,2,-3,-1,8,-9,-7,7,-4,3,2,-3,8,3,-1,0,-9,-1,-4,0,5,0,1,3,1,-8,0,8,2,-5,1,2,-3,2,-1,2,1,0,3,1,1,0,-1,-1,1,-2,-2,1,1,0,1,-1,0,1,0,0,0,0,0,0,0,0
2014-08,10007,彰化縣埤頭鄉,2,-27,-23,-4,4,1,-2,2,-4,5,4,-5,2,-2,-3,0,-3,-1,5,-1,6,2,-10,3,-2,-5,4,7,-10,3,2,-9,6,1,-1,4,-2,-10,-8,-3,1,11,8,-1,-7,-1,-5,-13,3,21,-2,-16,3,2,-3,-1,-3,-2,2,1,-1,6,-4,-13,0,6,-5,-7,8,-1,-2,6,-3,-4,6,-4,-2,6,-1,-4,-4,7,0,-9,0,13,8,-4,-8,-4,0,7,2,-2,1,5,-1,-2,-5,-5,3,6,-5,1,8,-3,-2,10,1,-8,0,-2,-6,-5,-7,-1,10,8,-9,1,2,-12,4,4,5,-10,-2,8,-9,-5,10,7,4,3,-5,4,-1,0,7,-2,2,7,3,-4,-3,-3,-5,1,-2,-11,5,11,1,-3,-5,0,-2,-3,0,2,-3,-4,2,-6,1,1,0,5,-3,1,4,1,3,5,-3,-3,1,-1,-2,6,0,2,2,-1,1,-4,0,5,-1,-2,-2,1,2,-2,0,0,-1,0,0,1,0,-2,0,2,0,0,0
2014-08,10007,彰化縣芳苑鄉,4,-15,-10,-5,-2,-5,0,7,-3,-2,7,5,-6,-8,-3,2,3,-1,-3,9,10,-12,-3,-4,-6,1,-1,9,0,3,-4,-7,13,7,-5,3,-15,-3,13,-4,-3,-1,-3,10,2,-15,-1,4,3,1,7,3,-5,-1,-3,6,1,-4,3,-12,-3,9,0,-5,-7,-9,4,14,-5,-12,4,4,-3,2,11,2,-3,-1,-11,-4,1,8,5,-6,-3,-5,-8,1,8,6,-4,-2,-12,-5,17,10,-8,-6,6,-4,3,9,-5,-4,3,1,-8,-5,5,5,1,2,-6,-6,13,0,-10,1,0,-8,0,9,3,2,7,3,-4,-12,6,5,-1,2,5,-3,-4,-4,3,11,-1,-5,1,12,-4,-12,-5,2,-1,-11,-2,10,-2,-10,2,6,-4,1,-1,0,-2,-1,8,0,2,2,-5,-1,-2,-8,8,6,-5,-2,-1,-2,-1,6,4,-4,2,7,2,-7,-1,9,2,-3,2,0,-3,4,1,0,1,-1,0,1,-1,-1,1,1,0,-1,0,1,-1,0,0
2014-08,10007,彰化縣大城鄉,-2,-9,1,-10,4,0,-5,-1,-3,-1,1,5,4,-9,-10,3,10,2,-4,3,0,-3,-6,1,7,-1,0,-4,5,3,-9,-6,12,13,-11,-6,8,-1,4,-3,-5,2,-1,2,3,0,-2,3,3,-3,-3,2,-2,-5,0,1,5,-2,-4,1,3,-2,-3,-7,-2,-5,-3,5,3,-6,-1,3,-6,3,0,0,-1,-2,-1,1,-1,-4,9,7,0,-9,-9,5,-6,7,11,-2,6,2,-4,0,-2,2,0,-1,-3,3,-3,-3,6,1,-3,-5,5,0,-5,4,1,-6,3,3,4,4,-7,-9,6,3,-1,0,5,-1,-5,4,2,-5,-5,0,-2,-6,5,2,0,9,0,-6,6,10,-6,-8,-4,-5,3,4,3,3,-9,-4,4,-1,0,3,-2,-8,6,4,-3,6,4,-5,-3,-3,2,5,2,5,2,-12,0,11,0,2,-3,-1,3,-5,-2,3,-1,-1,2,5,-1,-2,1,-1,0,2,0,-2,0,0,0,0,0,0,0,-1,0,1,0,0,0
2014-08,10007,彰化縣竹塘鄉,-2,-13,-15,2,-3,-2,-4,5,-6,-4,11,4,-5,-1,0,-4,2,4,-3,-1,4,3,-2,-4,-2,-3,3,5,0,-6,-6,3,-2,-2,9,7,-6,-8,-4,3,1,2,-3,-5,7,7,-1,-7,-2,5,4,0,-6,-1,2,-1,4,0,-3,4,2,-4,-7,-1,-1,3,2,-3,-10,0,9,-8,-2,14,-5,0,9,-8,-5,7,-2,-9,1,10,-1,-4,7,9,-1,-8,4,-5,-11,6,2,5,5,-4,1,2,-3,-2,-1,0,4,-2,-2,1,-4,0,6,0,-6,0,-1,3,5,-7,-7,1,1,2,10,-1,-14,-3,8,4,2,-2,-1,3,-5,-5,11,4,-8,4,9,-2,0,2,-4,-2,-4,-1,0,-6,4,4,-3,-1,0,-3,-1,6,0,-6,0,5,2,-5,1,0,1,-3,-2,7,1,-5,1,8,-2,-6,0,5,0,-3,2,3,0,-1,-1,1,0,0,0,2,0,-3,0,2,0,0,0,0,0,-2,0,1,0,0,0,0,0,0,0
2014-08,10007,彰化縣溪州鄉,7,1,7,-6,1,7,0,-5,4,2,-5,-6,3,1,-1,4,2,1,0,-8,-2,7,-11,-12,0,9,5,-11,7,9,-4,-2,1,-4,4,5,-4,0,2,4,-3,-2,4,-5,-8,5,7,-1,-4,-2,-7,0,14,1,-9,0,2,-9,-3,2,-2,4,0,-1,7,2,5,0,-2,1,-7,-2,-3,-5,10,8,-5,-6,-4,-8,5,9,-3,-2,-1,4,7,-2,-3,2,0,0,-1,-1,3,2,1,-9,4,3,-10,1,5,3,-5,0,-2,-2,0,-9,-1,3,5,2,0,-8,3,13,-2,-7,4,0,-1,-5,-8,7,7,3,-4,0,-9,0,18,3,-2,0,2,5,4,-4,-1,4,-5,-5,5,-16,-5,16,3,-2,-4,1,-11,-7,11,5,1,-2,2,2,-7,1,1,-6,3,-7,1,13,-5,-6,8,4,2,2,-1,4,-3,-2,3,0,-2,-1,2,4,-1,-4,-1,4,1,-1,0,-1,-2,2,2,0,0,-2,0,1,0,-2,0,1,0,0,0
2014-08,10007,彰化縣,408,-473,-315,-158,147,30,-192,-82,102,31,120,166,-116,-151,-34,2,-14,-17,-8,-32,-14,12,-30,-58,-37,27,-35,-70,16,0,-244,-190,82,126,122,40,-211,-212,14,55,27,-19,-73,-91,12,10,-35,-11,83,64,-62,-53,25,-80,-114,35,71,70,-5,-49,-134,-135,-110,-23,64,-90,-114,26,-58,-27,120,3,-112,-66,36,28,56,93,-44,-42,12,116,61,12,44,50,-26,-13,-16,18,-36,-39,11,17,58,34,55,-24,-40,23,-74,-45,-76,-61,81,72,-47,-67,-4,-15,-2,14,-41,-26,-43,26,89,66,-264,-285,246,233,75,-34,23,111,-22,-16,-5,-42,53,47,84,102,52,37,24,80,137,33,84,149,-156,-147,-46,-43,53,-20,-55,6,-40,-31,23,-42,42,40,-20,3,-30,12,28,-73,14,36,3,-7,0,50,-10,12,21,6,11,7,8,49,7,-4,25,39,-16,-17,20,55,16,-20,-9,15,-2,12,5,10,2,-5,-5,5,-5,-6,7,6,0,-5,0,-1,0,7,0
2014-08,10008,南投縣南投市,43,-113,-52,-61,6,6,-30,-18,35,10,5,3,-15,-6,10,-5,-20,1,3,0,-2,-6,-7,-15,-2,-1,-15,-1,-17,-24,-10,-2,8,-2,-6,7,-13,-9,11,-13,-10,4,-8,-5,6,20,-6,-9,2,8,1,-12,-11,-8,-2,-3,9,5,9,0,-1,-14,-8,-7,-18,7,5,-1,5,-1,-10,-5,23,-6,-19,31,12,-10,-6,5,5,-24,9,13,5,13,-30,-7,9,-7,2,1,11,-5,-14,-4,7,1,14,11,-16,-13,-8,-4,-12,7,-1,-2,2,-9,12,16,-25,-13,27,12,-6,-10,10,6,-31,10,18,18,3,-26,2,7,-6,-1,18,-3,-5,6,8,-2,10,9,-1,12,10,2,-6,-5,-5,5,8,-11,-13,1,14,-1,-13,8,16,-1,0,2,-4,-16,-4,2,0,1,8,5,-1,3,3,5,-6,0,-6,-5,5,2,8,6,-1,-5,-3,3,4,4,0,-3,2,1,-1,-1,-2,3,2,-2,2,2,-1,0,1,0,-1,0,1,-1,0,-1,0
2014-08,10008,南投縣埔里鎮,20,-131,-51,-80,3,-5,-8,-3,12,-1,-5,-2,-9,-1,5,-6,-7,-15,-1,6,3,-4,0,-7,-16,-2,-7,7,-8,-15,-10,-2,-9,0,10,3,-6,-25,0,1,-6,14,-4,-10,13,-2,1,-5,3,13,-3,-11,3,15,-7,-4,14,-10,-15,15,7,-26,-11,19,-1,-13,-17,-13,-5,16,11,-19,12,2,-2,-5,4,12,2,-16,-4,16,7,3,-3,-4,-8,-15,13,-13,-9,0,1,31,0,-6,2,-5,-9,-4,11,-1,-14,2,-11,1,21,-6,-24,6,-8,-4,19,8,-6,-10,10,19,6,-22,-1,10,-4,6,7,2,-12,-13,13,10,-10,9,-7,-16,13,21,8,-3,-1,6,10,10,-9,-15,2,8,-8,-7,14,6,-11,-12,1,3,-2,12,5,-6,6,3,-9,-4,6,0,-8,-6,12,14,-7,-4,1,-10,-3,3,0,-8,-3,11,6,-1,-3,-4,3,-5,0,5,-1,0,1,-4,0,3,1,0,0,0,-2,-2,1,1,0,0,0,0,0,0,0
