統計年月,縣市代碼,區域,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
2014-07,10007,彰化縣二林鎮,3,-50,-19,-31,5,1,-12,1,7,3,5,2,-12,3,0,-6,5,-7,-1,1,0,2,-12,-5,14,2,-17,-4,-4,0,-12,-8,18,9,-11,-16,7,2,-4,3,-1,1,13,-3,-7,-18,1,18,-1,8,-11,-2,7,5,-4,-17,4,3,-14,-2,3,-10,0,3,0,2,-9,-7,7,4,0,-5,-9,-6,10,5,3,1,-3,-4,6,2,-11,-1,7,10,10,-11,-14,6,4,-1,-15,5,1,-7,10,3,-1,-2,3,0,-7,-2,-3,-4,2,-1,-2,-12,4,19,8,3,-8,-5,4,-5,-26,-7,28,5,-14,1,13,11,1,-3,-6,-10,2,11,4,-9,0,11,1,-4,-3,2,13,-3,-8,9,1,-9,1,3,-3,-3,2,0,3,-5,-8,-6,5,13,-6,-6,5,4,9,-5,-6,4,5,-2,-4,6,-5,-9,7,5,-2,3,2,2,3,0,-1,-5,4,5,0,1,0,0,1,-1,0,2,0,-2,-1,1,1,3,0,0,0,0,0,-1,0,1,0
2014-07,10007,彰化縣田尾鄉,10,13,17,-4,-4,-10,0,2,3,3,-6,1,2,0,-3,-2,0,6,-2,-2,3,-13,0,7,2,-5,-3,11,4,-8,-2,3,-5,0,12,-4,-10,6,6,-5,2,1,-8,0,2,5,0,-9,2,-3,-4,3,9,3,-6,1,6,-5,-2,6,0,-5,1,5,2,-11,-6,8,-6,-8,13,9,-11,-13,10,6,-9,6,5,2,0,-6,2,3,6,-3,1,3,-17,-2,14,4,-3,-2,12,-4,-6,3,-7,-6,10,8,-10,-8,7,11,8,-9,-3,0,-9,8,9,-3,0,2,1,4,-3,-14,0,8,-3,2,-5,2,10,1,-6,-6,4,8,0,0,3,-6,2,-1,1,7,5,5,-2,-1,-3,-3,-2,4,-2,-10,0,2,4,-1,0,-1,-2,2,6,2,-9,-6,2,2,3,3,-2,-4,1,3,-1,-1,2,-3,-3,6,4,2,1,-1,-4,-1,1,0,3,1,0,1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07,10007,彰化縣埤頭鄉,14,-30,-11,-19,-10,4,-2,-4,7,4,1,1,-7,1,4,-3,-4,3,-9,-4,8,-2,-8,-5,0,-4,-7,2,9,0,-13,-2,17,0,-11,6,1,2,-7,-4,8,0,-3,1,5,-4,5,-5,-14,11,-1,-9,15,-1,-7,3,4,-6,-5,3,0,2,-5,-18,10,15,3,-7,-14,0,7,-17,-10,5,6,9,8,-11,-7,6,-1,-1,4,-2,-13,3,10,3,5,0,-3,0,2,-5,-4,8,3,-13,-2,6,-4,8,-7,-7,3,0,1,0,3,-1,6,6,1,-5,-5,-7,1,8,-11,-12,22,17,-7,-3,9,6,-3,-11,-4,-3,10,8,-7,-2,6,3,1,5,0,-3,9,2,-10,-4,0,0,-1,-1,2,1,1,-3,0,3,-1,3,0,-3,1,1,-4,3,4,-2,-2,-1,-8,0,2,-1,4,0,-1,1,1,4,1,-7,0,5,0,-4,1,4,0,2,-2,-3,2,1,0,1,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0
2014-07,10007,彰化縣芳苑鄉,4,-11,-12,1,-1,-5,-3,0,5,2,2,-2,-5,3,5,2,0,-4,-10,-5,-2,5,4,-8,-6,6,3,-4,2,3,-10,-4,-1,10,9,-8,-7,-1,-1,6,5,-4,-4,2,10,-4,-2,6,5,3,-8,-2,0,-3,-7,5,17,-10,-9,5,3,-2,1,2,1,1,-8,-4,4,3,-7,0,-2,0,-9,-10,6,2,-3,-4,7,6,-2,8,2,-19,-6,11,-2,-5,4,7,-8,0,2,5,1,1,-8,-5,13,11,0,-2,-3,-4,-3,1,1,-2,3,1,6,5,-22,-3,27,8,-39,-25,37,18,-3,-1,0,-3,-3,0,-1,-6,7,8,-1,0,5,6,4,2,-2,2,-5,-5,0,0,-2,-5,-3,1,3,3,1,-2,1,-1,-3,-2,-2,0,5,0,-3,2,0,-1,-2,-3,7,9,-1,-4,-2,-7,-1,9,-3,0,9,-5,-2,5,1,-5,1,1,-4,1,1,-1,0,3,0,0,0,2,-1,0,0,-1,0,0,0,0,0,0,0,0,0
2014-07,10007,彰化縣大城鄉,0,-27,-9,-18,2,0,-3,-4,0,-4,4,4,-8,-1,5,-4,2,-1,-1,0,-2,0,1,-7,-1,3,0,2,1,-4,-1,2,1,-3,-6,-1,10,5,-4,-2,-6,-1,2,2,-5,-4,1,6,6,-6,2,9,-2,-5,-1,1,0,3,0,-11,-8,7,6,-6,-8,2,9,-5,-16,5,6,-11,-5,4,-2,11,6,-8,-6,-6,6,4,4,1,-8,3,2,-1,-2,-4,11,8,-6,-6,-8,5,4,-1,2,-3,1,-3,-2,10,-8,-4,7,-2,-3,0,1,3,5,0,-5,0,11,2,-6,-6,-2,-7,0,12,2,-7,-1,2,-1,-3,3,8,1,-12,2,9,2,-4,-1,6,-2,-2,0,-4,-3,1,1,-1,-3,4,5,-4,-4,4,6,-3,0,2,-1,0,-2,-13,0,7,4,0,-2,5,0,1,4,-5,-1,5,-4,0,0,-1,2,2,-1,2,1,-3,1,-3,-2,6,2,-1,0,-3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-07,10007,彰化縣竹塘鄉,3,-13,-8,-5,3,-1,-9,-7,5,6,0,3,3,-2,-4,-3,1,-2,-2,-2,4,2,-3,2,-10,-1,4,4,3,-1,0,-4,0,3,-1,-3,-5,2,5,0,2,4,4,-5,-3,5,1,0,1,-1,-5,-7,4,9,-2,-2,-5,-4,8,3,1,-7,0,3,-5,-2,-1,-3,4,2,-4,6,1,0,-6,-7,3,5,-5,3,2,-3,0,-1,-3,-4,2,6,4,-4,-6,-4,0,0,7,6,-2,-4,4,5,-7,4,-1,-6,6,0,2,1,-4,3,-7,1,9,-6,-10,7,5,-7,-8,-7,13,7,-3,-2,2,7,-2,-1,1,-2,-1,0,-3,-1,2,-2,7,2,-5,4,-1,0,-1,-11,0,6,2,6,0,-5,-4,5,2,-5,2,2,-1,-3,-5,0,7,1,-3,1,4,-6,-3,3,0,-1,2,4,-2,-7,2,6,2,-4,-2,5,-1,0,1,2,-1,-1,2,0,-1,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,-1,0,1,0
2014-07,10007,彰化縣溪州鄉,7,1,3,-2,6,2,-9,-7,9,7,-3,0,3,3,0,-7,-6,1,7,-2,4,-7,-9,3,3,1,-7,-3,10,0,-3,-4,0,0,1,3,-1,-1,-5,2,-4,-3,10,7,-6,-6,1,5,6,-2,-10,-1,13,-4,-5,-2,1,8,-5,-3,0,-3,-9,-3,9,0,-8,2,3,-8,-14,-2,10,8,-7,-3,9,9,-9,-17,4,8,5,3,-1,1,-5,-5,7,2,-4,1,7,5,-4,0,0,4,1,-10,-4,6,-8,-1,8,-14,-1,5,9,10,-9,-6,7,2,-4,5,0,1,-3,-3,7,2,-3,-1,9,-3,-5,3,1,-3,-4,-1,6,2,5,9,1,-1,-2,-3,-5,-1,5,6,-4,-5,5,-3,-4,6,5,-7,-4,6,-2,-6,-3,3,2,-3,2,4,-7,-3,8,-3,-3,2,2,-2,-6,4,7,1,-3,7,4,-7,-2,8,1,-2,0,0,0,-2,-1,2,2,1,-1,0,1,1,0,0,0,-1,0,1,-1,0,0,0,0,0,0
2014-07,10007,彰化縣,523,-530,-345,-185,-35,24,-132,-169,83,131,73,55,-68,-66,10,-48,-73,51,4,-87,6,43,-126,-93,-19,-16,-78,-20,-2,-15,-133,-165,67,115,2,-58,-84,-3,-59,-55,52,16,-1,-31,-64,-85,26,78,12,27,-142,-25,180,-2,-137,-46,79,2,-31,-10,-47,-113,-103,-106,-11,14,-82,-106,-28,60,69,-54,-129,-84,-21,54,118,165,-64,-188,113,168,49,62,43,65,-68,-110,-32,20,11,-34,-29,-13,20,27,-10,-8,11,-18,85,101,-134,-113,-76,27,90,-42,-61,-7,50,63,118,30,-144,-89,186,120,-393,-344,389,347,61,35,-32,3,-13,21,-38,-77,135,171,68,50,30,4,4,43,89,21,33,82,-48,-95,-49,6,-39,-55,47,59,-1,-6,-21,-48,7,8,10,-4,-4,6,11,4,3,-13,-10,-26,-13,46,24,33,-2,-30,8,52,-1,33,38,-22,0,22,-9,11,22,8,-5,-4,7,14,2,-1,7,1,2,9,3,10,-2,0,0,2,0,4,0,-5,1,1,0
2014-07,10008,南投縣南投市,50,-38,-11,-27,13,-2,-13,-6,11,7,-3,-2,-4,10,1,-18,0,3,-12,-7,1,17,-18,-12,9,-5,-17,-6,-6,6,-3,-26,6,-7,-10,12,1,-10,3,-12,-4,19,-30,5,18,-16,3,7,2,4,-4,-2,17,4,-14,-6,13,4,8,-19,-15,17,-20,-15,13,1,-9,12,-12,-22,11,17,-8,-17,9,15,6,-20,-1,6,10,15,9,-11,0,18,-7,-17,-1,2,8,-9,-1,2,-8,5,10,-27,-13,15,-8,9,11,-4,6,6,-4,-20,-7,23,7,-26,-7,9,-6,18,18,-10,-8,-3,16,-4,-19,16,23,7,-5,-1,9,-6,-15,7,18,6,2,5,13,4,4,3,2,6,-14,-5,3,5,-7,-26,6,15,4,2,-8,-1,2,4,-3,-9,9,17,-14,3,8,-7,2,-6,-4,0,8,3,-4,-4,-2,5,-2,3,0,-7,-1,4,5,-1,-2,3,1,1,2,2,1,-2,-2,0,0,3,1,-2,-1,-2,2,2,0,-2,0,0,0,1,0
2014-07,10008,南投縣埔里鎮,55,-5,-11,6,10,-2,-3,-13,-3,-4,4,9,1,-4,-9,-2,4,0,-3,1,8,0,-6,-9,-1,3,-12,-4,12,-4,-4,-2,9,1,-14,5,-11,-11,3,3,5,5,-12,0,3,4,22,0,-18,3,0,-13,3,-7,4,-7,-7,43,4,-5,-6,-9,1,-14,-5,-3,2,3,-8,8,-13,-16,-8,7,21,-2,3,3,-8,-7,12,28,-10,-11,12,7,-12,-5,-3,2,-8,-10,10,-6,-20,-3,6,26,-3,-11,3,-5,-1,-10,5,6,-2,-5,-15,-8,14,12,-18,2,-2,6,7,-17,3,5,7,-3,9,10,-14,2,13,-3,-12,8,15,2,0,0,1,16,2,-3,3,-9,8,14,-8,-3,-3,2,8,-12,-4,9,6,-2,-3,-3,8,8,-1,1,1,-2,1,2,-12,3,13,-14,-9,2,7,13,-6,-4,2,2,4,-4,0,6,-4,-9,6,9,-3,5,7,1,-5,-1,5,-2,0,-1,1,3,-1,-1,1,0,0,-1,0,2,-1,0,1,0,0
2014-07,10008,南投縣草屯鎮,45,40,2,38,1,7,-14,0,12,-6,10,-5,-9,-2,6,11,-7,3,-10,-8,3,-5,10,-13,-12,10,-22,10,5,-12,-1,-12,0,22,10,-11,-20,-1,19,-9,-10,2,-15,0,-3,-6,9,14,1,1,-13,-6,7,7,3,-3,-5,25,21,-20,-19,-18,-9,17,8,-12,-9,2,6,-12,17,2,-23,14,12,0,-4,-21,10,11,-4,3,5,10,1,8,9,-17,-11,1,1,6,-6,-6,-7,5,4,-9,9,-2,8,25,-15,-17,-2,-3,4,9,-5,17,-10,-22,8,1,19,4,-15,19,-8,-19,3,20,8,-2,11,-16,-6,13,12,11,-10,7,15,-8,3,-1,0,19,6,3,1,-3,-3,0,1,4,1,-6,2,7,9,-1,-11,-14,10,7,-11,3,2,-2,-9,1,3,-2,10,3,-7,-3,1,3,7,-4,-2,9,2,-4,-2,-1,6,6,-1,-2,-1,7,2,-5,1,0,-2,-1,1,1,0,2,-2,0,2,-1,0,-1,0,0,0,0,0,0,0
2014-07,10008,南投縣竹山鎮,-12,-59,-33,-26,4,-8,-6,-4,1,10,8,3,0,2,-6,-6,2,-10,5,1,-4,10,-9,-2,4,-4,-14,-12,4,-4,-6,3,-1,-2,-4,-17,0,13,-5,-4,5,4,-1,-8,-1,-6,11,17,-13,-15,-1,3,8,8,-9,0,8,-3,-8,-9,-12,7,10,-7,-6,4,-9,-3,2,-21,0,17,-6,3,13,1,-2,-8,-12,6,7,9,8,5,-4,-8,9,-5,-18,8,13,-13,-13,-4,16,2,-10,13,13,-11,-7,-1,-3,-23,-3,26,3,0,-1,-19,8,19,-5,3,-2,0,-1,1,12,-2,-3,-1,-6,-10,7,8,2,0,-4,-14,5,11,-3,13,-8,-8,14,1,9,7,-3,3,-11,-2,10,-8,-9,-5,0,13,0,-5,0,5,0,-1,-6,-11,2,11,4,-1,3,5,-8,-1,-4,1,1,-5,-5,-7,11,14,-3,-6,-6,-2,6,6,0,-1,-2,1,3,1,-1,-1,-3,3,4,1,0,-1,0,0,-1,0,0,1,0,0,0,0,0,0,0
2014-07,10008,南投縣集集鎮,6,-22,-11,-11,0,1,-1,-2,0,0,-1,3,2,0,1,0,1,-2,-5,-1,2,3,1,-3,-1,1,3,-1,-6,2,5,-3,-6,4,3,-10,-2,7,1,3,3,0,-5,-2,1,1,-4,-4,3,3,2,1,-1,1,0,0,-1,-3,-1,1,-2,0,4,-5,1,2,-5,3,1,6,8,-7,-6,0,3,1,-5,0,5,-2,0,-4,0,6,-2,-7,3,3,-6,-4,3,1,1,2,-5,-1,5,-3,-10,-1,1,2,3,1,1,-4,2,6,1,-5,2,1,2,2,-7,-3,2,5,-2,-2,6,1,-6,-7,2,2,3,-2,-5,-3,4,4,-3,-2,-2,-4,5,8,0,-2,-5,2,2,-6,1,5,-1,-3,-1,2,0,-3,-1,-1,-4,2,2,1,2,3,-2,-2,3,0,-5,1,2,-3,1,2,1,-3,-2,4,2,-2,-4,1,3,-1,0,0,0,3,-1,1,1,0,-1,0,1,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0
2014-07,10008,南投縣名間鄉,13,-34,-8,-26,-6,-4,2,-3,4,-2,1,7,-6,-4,12,4,-4,0,0,-4,-9,-2,-7,1,14,-1,-13,4,9,-6,-1,-6,8,7,-9,-4,2,-4,-7,-12,4,7,-4,-6,11,10,-20,2,2,-8,2,-4,1,1,-9,-4,6,-6,5,7,1,8,0,-11,-5,3,-1,-12,-5,6,15,-7,-9,11,-7,-3,6,0,-1,-2,-6,7,12,-5,-1,-2,-12,4,5,-8,2,8,-1,-1,0,-4,-8,10,8,-10,1,7,-1,-8,-9,8,-1,-10,4,3,5,-9,11,15,-6,0,7,5,-15,-15,9,7,-6,-3,0,-2,10,7,9,-8,-9,6,0,3,-4,-5,16,7,-6,-7,0,7,-6,-2,6,1,-3,-1,1,1,3,3,-9,-4,1,5,4,-10,-3,4,1,0,3,8,3,-7,-8,2,0,0,3,-2,0,-3,-1,6,2,-3,-2,2,1,3,1,-2,-1,-3,-3,0,2,3,-1,3,2,-1,0,0,0,-1,0,2,0,0,0,0,0,0,0
2014-07,10008,南投縣鹿谷鄉,12,-24,-22,-2,1,1,-2,0,-3,-6,-2,3,2,1,-2,3,-2,0,4,2,-9,-2,5,-1,-3,3,5,-2,-6,-5,0,4,2,3,4,-1,-3,0,1,-1,-4,0,3,0,-4,-5,2,2,-1,-5,2,6,-1,5,-1,-14,-4,5,5,5,2,-5,-5,-3,-7,1,11,2,-11,-3,6,0,3,-1,3,2,-15,-3,8,-2,2,7,2,-3,-5,7,-8,-8,6,2,-8,3,0,-6,3,5,-2,1,-2,-3,5,3,-5,-2,-5,-6,3,0,5,9,-16,-12,2,5,2,0,10,5,-9,-4,8,2,-5,-1,12,1,-12,2,6,-5,-1,5,1,-3,2,5,4,0,2,-2,-6,2,1,-4,4,-1,1,-2,-4,3,1,-2,-1,-2,-1,3,3,1,-1,1,-1,-2,-3,3,3,-3,2,5,-2,-4,-4,-3,4,4,2,-2,-2,4,-4,-1,6,-3,-3,4,2,-1,0,1,0,1,0,-3,0,1,-1,2,1,0,0,0,0,0,0,0,0,0,0
2014-07,10008,南投縣中寮鄉,3,3,0,3,-3,2,-1,-2,4,-2,0,4,3,0,0,1,2,2,-4,-3,2,1,2,-1,1,0,-5,5,6,-7,7,-3,-4,13,2,-8,-2,-2,-2,6,-6,2,10,1,-4,-6,3,1,-3,-5,2,2,2,0,1,5,-4,0,4,0,-2,1,-2,1,-7,-8,10,3,-7,2,-1,4,1,-7,4,-2,-1,3,-3,7,1,-2,2,-3,-2,-2,-1,6,-5,-1,0,-1,6,-2,-10,5,5,-10,4,7,-8,2,-1,-5,5,5,-2,-4,-1,3,-5,-1,5,-6,2,4,4,1,-9,-3,5,1,5,2,-6,-1,-1,-3,-3,-3,5,6,6,0,-5,-2,1,3,1,0,-2,-2,5,0,2,3,-4,-4,-3,2,0,-5,1,5,-2,-6,-3,2,4,-4,1,3,-1,1,0,-4,1,4,-3,2,0,-1,4,-1,0,1,0,1,-2,2,-2,-3,3,2,-1,1,0,0,-1,0,1,0,-2,-3,1,-1,0,2,-1,0,1,0,0,0,0,0,0
2014-07,10008,南投縣魚池鄉,-7,-25,-17,-8,-1,5,2,-3,-1,-2,3,0,-8,2,5,-6,-4,5,5,-6,0,-2,-5,5,-10,-2,7,3,-1,-2,0,-4,1,1,-8,-2,6,-9,-2,8,6,5,-9,-6,5,-2,4,6,-5,-3,2,1,1,-2,2,0,1,-3,-6,2,1,0,-3,-1,-5,-2,-2,-1,-1,2,6,-5,1,0,-5,-4,1,-5,1,12,-3,-1,0,0,1,-9,-2,12,-1,-4,2,4,0,-3,-4,1,1,5,-3,0,-3,-1,1,-2,1,-5,7,5,-5,-1,-2,-3,3,8,-6,-7,1,7,-2,-3,4,1,9,2,0,-2,-3,0,-4,-4,2,9,4,2,-6,-5,6,3,-3,-3,4,2,-7,1,2,-2,-1,-1,1,1,2,2,-3,-7,4,0,2,5,-4,-3,2,5,2,-4,0,1,-3,-3,4,2,-4,0,-1,2,1,-2,3,2,-3,-1,2,0,-1,1,-1,0,3,0,-2,-1,2,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07,10008,南投縣國姓鄉,-4,-39,-23,-16,-3,2,-6,-5,2,5,1,-1,-2,-4,4,5,-5,-5,3,2,-8,1,5,-3,1,-1,-9,-2,3,-3,2,-7,-4,9,1,-2,2,-4,-6,1,1,-6,-7,10,13,0,-2,1,-2,-3,-7,-2,5,4,3,-5,-3,6,6,-7,-4,6,2,-4,-4,0,3,-2,5,0,-7,-11,0,10,-2,-5,3,3,0,4,-2,-4,-1,0,-4,4,-5,-2,5,-6,-3,5,-5,-1,6,-5,-7,6,2,-3,9,3,-7,-6,-1,-2,3,3,2,1,3,-2,-8,9,0,-12,7,8,-4,-7,8,1,3,2,-5,-4,3,4,0,2,0,3,-1,-3,4,1,-1,-1,-1,7,3,-4,-7,-1,-5,3,5,-5,0,1,2,-3,-3,-1,0,3,0,-5,1,4,-7,2,7,0,-3,-3,1,2,2,-2,-4,1,1,1,0,4,2,-1,-1,-5,0,1,-1,4,0,0,0,0,0,-3,0,2,-1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2014-07,10008,南投縣水里鄉,2,-21,-7,-14,1,3,-8,-1,2,-4,-2,2,1,-1,1,2,-1,-3,-1,0,2,-1,3,-3,-3,6,3,-1,0,-4,-7,0,13,4,-2,0,-3,-2,-12,-4,11,0,-6,7,-1,-8,4,-1,9,2,-3,-4,-4,2,2,-11,-13,6,10,3,0,0,-7,-5,4,-2,5,5,-15,-6,8,1,2,5,-7,-1,7,1,-2,1,-2,-1,-4,0,11,-3,-11,0,-8,0,7,3,1,-5,10,-2,-11,10,4,-2,0,0,-2,-4,-6,5,6,2,0,-9,-5,-4,6,4,-1,-7,2,10,-9,-9,5,7,-3,2,13,-1,-6,-2,-7,9,13,-3,-4,-2,8,3,-3,1,-9,-1,9,-1,-5,-2,4,2,0,-4,-1,0,3,2,-6,-4,5,4,-5,-3,5,4,-5,-8,-2,6,4,-1,-1,2,-3,-3,3,2,-1,0,2,0,-2,1,3,-1,-3,0,0,2,3,0,0,-2,0,2,0,-1,0,-2,0,1,0,1,0,0,0,0,0,0,0,0,0
2014-07,10008,南投縣信義鄉,-3,15,3,12,-3,-1,9,1,-3,-2,-11,-1,14,2,-1,1,-5,1,0,0,-1,7,-1,-8,6,4,-5,-1,0,4,6,-4,-3,4,-4,-12,-3,7,-4,-1,0,-1,-5,-1,11,3,0,-6,-7,2,-6,-4,6,6,5,4,3,0,-3,-6,-2,-2,-4,5,0,-2,5,4,5,4,-4,-2,3,1,-1,-2,-4,-3,3,0,0,0,-7,-1,10,8,2,-7,-8,2,5,3,1,-1,-4,-1,-1,-4,0,5,7,0,-12,2,1,-7,2,8,1,-6,-5,6,12,2,-11,-8,2,2,5,-2,0,4,3,2,-2,-1,1,-1,0,6,-4,-3,5,2,8,-3,-5,5,3,-2,-3,-1,-1,3,3,-2,-3,-1,2,3,-3,-2,-4,1,6,1,3,-1,-5,-1,1,-1,2,1,-2,0,1,1,-2,1,1,-2,2,-1,-4,2,2,0,1,1,1,-5,0,4,0,0,0,0,-1,0,1,0,0,-2,0,2,0,0,0,0,0,0,0,0,0,0,0
2014-07,10008,南投縣仁愛鄉,-11,-10,-10,0,-1,-3,-2,-3,0,-1,1,-2,5,8,0,3,-7,-7,-3,3,5,0,-3,-4,-1,9,3,-7,2,5,-1,-2,-4,-5,2,3,-2,4,-1,-3,2,-2,-1,-1,0,1,-5,-6,0,9,6,-5,2,1,3,4,-7,-4,-4,9,6,-10,-1,-3,-2,6,-1,-2,5,-1,-8,-5,-4,2,-1,0,7,4,2,-1,-1,3,-4,0,6,-3,-2,5,3,-1,-3,-4,-2,4,-8,0,6,-3,0,-3,-4,2,0,-2,-7,0,7,-4,3,9,-2,-3,3,3,-3,-1,2,-1,-3,-4,6,3,-5,1,4,1,-1,1,-1,2,3,-1,-1,0,2,1,-1,1,3,-2,0,3,1,-2,-2,0,3,-3,-5,-1,3,5,-2,0,1,-2,1,-3,1,-1,-6,6,5,0,-1,-2,-1,2,1,-1,0,-3,-1,3,0,1,-2,0,3,-1,0,0,-1,1,-1,-1,1,1,0,0,0,-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2014-07,10008,南投縣,149,-219,-148,-71,13,1,-43,-41,26,-7,9,20,-1,10,12,-2,-26,-13,-21,-20,-8,27,-23,-53,4,23,-76,-14,22,-30,-3,-62,17,54,-29,-47,-35,-12,-12,-25,13,35,-82,-1,49,-30,27,33,-32,-15,-18,-27,46,30,-10,-37,-13,70,41,-39,-52,-5,-34,-45,-15,-12,0,14,-35,-37,38,-12,-54,28,42,0,2,-46,2,33,14,60,12,-13,23,18,-37,-31,-42,-7,19,-4,-9,-27,-31,7,-2,15,9,-19,4,46,-32,-80,-14,29,28,-10,-18,17,-6,-44,14,57,-21,-6,46,35,-49,-68,74,39,-13,14,45,-6,-2,15,0,-5,8,53,37,8,5,3,51,48,12,-8,8,28,-53,-23,26,12,-10,-73,-6,56,30,-9,-50,-26,30,28,-14,-29,14,31,-34,8,18,14,16,-36,-30,12,15,11,-12,-30,15,39,3,-3,-9,1,5,2,15,-2,-10,35,13,-5,-1,0,-2,0,7,2,-1,0,0,0,2,0,0,3,1,0,-1,0,1,1,0
2014-07,10009,雲林縣斗六市,86,49,14,35,12,1,-21,-10,11,12,28,9,-17,-1,-17,3,12,-1,-2,-8,0,15,12,5,-13,-7,-7,-4,-3,-7,-22,12,19,-19,-3,-11,-4,10,0,-4,-4,-11,-16,13,-2,-5,18,-7,4,15,-30,-5,32,-7,-6,-6,12,3,-27,4,2,5,-14,-4,14,-11,-13,-16,16,1,4,17,0,-6,-6,4,9,5,0,-7,-5,6,22,22,-9,1,-2,-10,-2,6,8,5,-26,-4,-3,-6,25,2,-5,-12,0,5,9,-8,-19,-19,1,13,32,11,-12,-12,-3,29,-19,-22,22,21,-16,-22,10,20,7,28,0,-1,4,-14,-11,-7,8,-1,11,7,1,17,4,-12,-2,8,10,4,-5,-3,-2,-4,-3,-3,4,-6,3,13,-2,3,-2,-8,-1,3,3,3,0,-5,-1,7,-3,-3,-2,2,8,0,-5,1,-1,4,1,-7,2,1,2,-5,-1,5,3,4,-1,-2,1,0,-5,0,3,3,0,0,-1,0,1,-2,0,1,-1,1,1,0,0,0,0
2014-07,10009,雲林縣斗南鎮,30,-17,-3,-14,2,-4,-6,-2,4,4,-2,2,-8,-4,5,2,-7,-11,2,11,0,-2,-8,-4,1,0,6,-3,-3,-7,-3,6,1,-7,1,0,-11,-8,12,8,-12,1,10,-7,-2,8,-13,-1,8,-6,-2,2,12,15,-13,-11,6,10,-1,-4,-13,-11,14,4,-2,-5,0,-1,8,12,-6,-11,-8,13,1,-7,1,0,4,-4,3,6,4,-2,-3,2,-11,-5,1,-3,17,5,-7,-10,-13,3,20,7,-8,-14,-15,4,6,5,3,5,1,-6,8,-1,-14,1,-1,-3,-5,6,16,1,-18,-8,28,7,-6,4,1,2,-1,-5,4,-5,1,11,-3,6,4,-11,1,7,11,-7,-6,6,-1,-3,-3,-3,3,3,-4,-3,4,-6,-6,5,-1,-4,4,2,1,1,2,3,-1,1,-5,-8,3,7,2,3,2,-3,-4,2,2,2,0,-1,-4,0,7,2,-1,1,0,-4,0,3,1,-2,1,2,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0
